Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
34,14-12-15,Himachal Pradesh,Shimla,"Tekka Bench Ridge, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,Sensitive Area,2,12.35,35.45,NA
34,16-12-15,Himachal Pradesh,Shimla,"Tekka Bench Ridge, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,Sensitive Area,2,9.4,41.65,NA
34,18-12-15,Himachal Pradesh,Shimla,"Tekka Bench Ridge, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,Sensitive Area,2.975,10.225,27.15,NA
34,21-12-15,Himachal Pradesh,Shimla,"Tekka Bench Ridge, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,Sensitive Area,2,11.43333333,49.16666667,NA
35,01-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",2.016666667,10.05,75.41666667,NA
35,03-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",NA,NA,NA,NA
35,06-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",1.866666667,11.2,49.33666667,NA
35,08-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",2.733333333,11.41666667,61.93666667,NA
35,13-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",6.1,13.46666667,58.66666667,NA
35,15-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",1.81,10.61666667,51.60666667,NA
35,17-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.7,11.66666667,80.85333333,NA
35,20-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.95,14.93333333,78.23,NA
35,22-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",NA,NA,50.12,NA
35,24-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",3.65,12,80.75,NA
35,27-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",NA,NA,52.28,NA
35,29-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.686666667,13.37833333,92.72666667,NA
35,31-01-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.7,15.16666667,95.88333333,NA
35,05-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",3.55,11.6,69.97,NA
35,07-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",3.55,11.5,73.48333333,NA
35,10-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.116666667,15.31666667,76.52333333,NA
35,12-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",3.883333333,18.9,79.66,NA
35,19-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.456666667,16.51666667,58.45333333,NA
35,21-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.696666667,17.6,59.26666667,NA
35,24-02-15,Himachal Pradesh,Shimla,"Bus Stand, Winterfield, Simla",Himachal Pradesh State Environment Proection & Pollution Control Board,"Residential, Rural and other Areas",4.616666667,16.46666667,66.24333333,NA
